trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
183,False,"{'a': 0.001, 'e': 0.8336013404157353}",25,0,-105.88341440888027,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
184,False,"{'a': 0.001, 'e': 0.832768155737091}",20,0,-67.28862643025617,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
185,False,"{'a': 0.001, 'e': 0.8319358038266718}",20,0,-42.638628391818855,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",1
186,False,"{'a': 0.001, 'e': 0.8311042838521256}",25,0,-103.61030612650018,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
187,False,"{'a': 0.001, 'e': 0.8302735949819326}",30,0,-38.17164460020423,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",0
188,False,"{'a': 0.001, 'e': 0.8294437363854039}",25,0,-76.80741417606048,"{0: 16, 1: 2, 2: 5, 3: 2, 4: 0}",0
189,False,"{'a': 0.001, 'e': 0.8286147072326806}",35,11,-74.2542463310521,"{0: 14, 1: 6, 2: 3, 3: 0, 4: 1}",1
190,False,"{'a': 0.001, 'e': 0.8277865066947336}",25,4,-57.4755810069945,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 1}",1
191,False,"{'a': 0.001, 'e': 0.8269591339433623}",20,0,-90.2290938434033,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
192,False,"{'a': 0.001, 'e': 0.8261325881511938}",30,7,-32.18245092956157,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 0}",1
193,False,"{'a': 0.001, 'e': 0.8253068684916823}",25,0,-159.5918555495163,"{0: 11, 1: 6, 2: 6, 3: 0, 4: 2}",0
194,False,"{'a': 0.001, 'e': 0.8244819741391082}",20,0,-52.71595484532591,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
195,False,"{'a': 0.001, 'e': 0.8236579042685769}",30,0,-166.4541504306076,"{0: 18, 1: 3, 2: 5, 3: 2, 4: 2}",0
196,False,"{'a': 0.001, 'e': 0.8228346580560184}",25,0,-138.90897580070637,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
197,False,"{'a': 0.001, 'e': 0.8220122346781865}",20,0,-101.4475827402765,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
198,False,"{'a': 0.001, 'e': 0.821190633312658}",25,8,-82.76282443374022,"{0: 9, 1: 4, 2: 2, 3: 1, 4: 1}",1
199,False,"{'a': 0.001, 'e': 0.8203698531378311}",20,0,-156.60515465396372,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 4}",0
200,False,"{'a': 0.001, 'e': 0.8195498933329256}",20,4,-17.7083173296888,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 0}",1
201,False,"{'a': 0.001, 'e': 0.8187307530779818}",20,0,-90.53257447300871,"{0: 11, 1: 5, 2: 2, 3: 1, 4: 1}",0
202,False,"{'a': 0.001, 'e': 0.8179124315538594}",20,0,-53.57118691777492,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
203,False,"{'a': 0.001, 'e': 0.8170949279422366}",20,0,-69.65883622067942,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
204,False,"{'a': 0.001, 'e': 0.8162782414256099}",35,0,-227.60676434234716,"{0: 18, 1: 1, 2: 11, 3: 3, 4: 2}",0
205,False,"{'a': 0.001, 'e': 0.8154623711872927}",20,0,-86.23571182599086,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
206,False,"{'a': 0.001, 'e': 0.8146473164114145}",30,13,-33.21450660765232,"{0: 10, 1: 4, 2: 3, 3: 0, 4: 0}",1
207,False,"{'a': 0.001, 'e': 0.8138330762829207}",20,6,-22.68397477350112,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
208,False,"{'a': 0.001, 'e': 0.813019649987571}",20,0,-78.70841038990132,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
209,False,"{'a': 0.001, 'e': 0.812207036711939}",20,0,-36.402240312949296,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
210,False,"{'a': 0.001, 'e': 0.8113952356434114}",25,10,8.397013876423035,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
211,False,"{'a': 0.001, 'e': 0.8105842459701871}",20,10,9.413149776082008,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.001, 'e': 0.8097740668812763}",25,0,-98.04861128898095,"{0: 17, 1: 5, 2: 1, 3: 0, 4: 2}",0
213,False,"{'a': 0.001, 'e': 0.8089646975664998}",20,0,-44.84041262969497,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
214,False,"{'a': 0.001, 'e': 0.8081561372164884}",20,0,-135.42068919561913,"{0: 8, 1: 3, 2: 7, 3: 1, 4: 1}",1
215,False,"{'a': 0.001, 'e': 0.8073483850226815}",25,0,-114.06786766242648,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
216,False,"{'a': 0.001, 'e': 0.8065414401773269}",30,0,-156.64670244753492,"{0: 16, 1: 3, 2: 8, 3: 2, 4: 1}",0
217,False,"{'a': 0.001, 'e': 0.8057353018734796}",35,3,-110.6303549246437,"{0: 21, 1: 3, 2: 6, 3: 1, 4: 1}",1
218,False,"{'a': 0.001, 'e': 0.8049299693050015}",20,6,-38.620469421084216,"{0: 9, 1: 2, 2: 2, 3: 1, 4: 0}",1
219,False,"{'a': 0.001, 'e': 0.8041254416665596}",20,0,1.2020229110259586,"{0: 16, 1: 4, 2: 0, 3: 0, 4: 0}",0
220,False,"{'a': 0.001, 'e': 0.8033217181536265}",20,0,-34.59792084078285,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
221,False,"{'a': 0.001, 'e': 0.8025187979624785}",20,0,-187.6119460256043,"{0: 10, 1: 0, 2: 6, 3: 1, 4: 3}",0
222,False,"{'a': 0.001, 'e': 0.8017166802901953}",25,9,-5.025901934823413,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
223,False,"{'a': 0.001, 'e': 0.8009153643346592}",25,0,-81.64041841680192,"{0: 16, 1: 5, 2: 3, 3: 0, 4: 1}",0
224,False,"{'a': 0.001, 'e': 0.8001148492945541}",25,0,-63.56718346708521,"{0: 16, 1: 4, 2: 4, 3: 1, 4: 0}",0
225,False,"{'a': 0.001, 'e': 0.7993151343693651}",25,6,-74.06644175116811,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 1}",1
226,False,"{'a': 0.001, 'e': 0.7985162187593771}",25,0,-133.8738102642161,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
227,False,"{'a': 0.001, 'e': 0.7977181016656743}",25,1,-87.91746472267964,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 2}",1
228,False,"{'a': 0.001, 'e': 0.7969207822901396}",35,0,-184.89565517112777,"{0: 22, 1: 5, 2: 3, 3: 2, 4: 3}",0
229,False,"{'a': 0.001, 'e': 0.7961242598354538}",20,0,-32.66689171713517,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",1
230,False,"{'a': 0.001, 'e': 0.7953285335050939}",20,0,-26.366840877267208,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
231,False,"{'a': 0.001, 'e': 0.794533602503334}",30,4,-131.9391954961501,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 2}",1
232,False,"{'a': 0.001, 'e': 0.7937394660352427}",20,0,-67.2863350716562,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
233,False,"{'a': 0.001, 'e': 0.7929461233066837}",25,0,-145.24315325375304,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
234,False,"{'a': 0.001, 'e': 0.792153573524314}",25,3,-24.256996755132377,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 0}",1
235,False,"{'a': 0.001, 'e': 0.7913618158955839}",20,0,-66.05500000618369,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
236,False,"{'a': 0.001, 'e': 0.7905708496287356}",20,0,-26.593729766646035,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
237,False,"{'a': 0.001, 'e': 0.7897806739328027}",20,0,-58.66105405330767,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
238,False,"{'a': 0.001, 'e': 0.7889912880176096}",20,0,-152.39273721791815,"{0: 9, 1: 6, 2: 1, 3: 2, 4: 2}",0
239,False,"{'a': 0.001, 'e': 0.7882026910937704}",25,5,-55.90426161177561,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",1
240,False,"{'a': 0.001, 'e': 0.7874148823726879}",20,0,-191.84840421038857,"{0: 9, 1: 3, 2: 3, 3: 2, 4: 3}",0
241,False,"{'a': 0.001, 'e': 0.7866278610665535}",25,0,-102.30843491539997,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",0
242,False,"{'a': 0.001, 'e': 0.7858416263883455}",20,0,-76.16275382569872,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
243,False,"{'a': 0.001, 'e': 0.7850561775518295}",25,16,3.9485600713519684,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
244,False,"{'a': 0.001, 'e': 0.7842715137715565}",20,0,-161.87310536427498,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 3}",0
245,False,"{'a': 0.001, 'e': 0.7834876342628625}",20,0,-54.52353773297256,"{0: 13, 1: 4, 2: 1, 3: 2, 4: 0}",0
246,False,"{'a': 0.001, 'e': 0.7827045382418681}",25,0,-146.16601863216644,"{0: 15, 1: 0, 2: 7, 3: 1, 4: 2}",0
247,False,"{'a': 0.001, 'e': 0.7819222249254772}",20,10,-45.352764404615414,"{0: 6, 1: 3, 2: 0, 3: 0, 4: 1}",1
248,False,"{'a': 0.001, 'e': 0.7811406935313765}",20,0,-67.38543149309682,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
249,False,"{'a': 0.001, 'e': 0.7803599432780343}",20,0,-36.37789888583005,"{0: 14, 1: 4, 2: 1, 3: 1, 4: 0}",0
250,False,"{'a': 0.001, 'e': 0.7795799733847004}",20,3,-78.25629671090924,"{0: 9, 1: 0, 2: 7, 3: 1, 4: 0}",1
251,False,"{'a': 0.001, 'e': 0.7788007830714049}",30,0,-79.98617245290868,"{0: 18, 1: 4, 2: 8, 3: 0, 4: 0}",0
252,False,"{'a': 0.001, 'e': 0.7780223715589573}",20,0,-46.18148038942799,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
253,False,"{'a': 0.001, 'e': 0.7772447380689461}",20,0,-16.932682462564948,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
254,False,"{'a': 0.001, 'e': 0.7764678818237378}",20,0,-102.45328908756684,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
255,False,"{'a': 0.001, 'e': 0.775691802046476}",20,0,-37.854656203686105,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
256,False,"{'a': 0.001, 'e': 0.774916497961081}",20,2,-80.6359815732361,"{0: 11, 1: 1, 2: 5, 3: 0, 4: 1}",1
257,False,"{'a': 0.001, 'e': 0.7741419687922484}",20,0,-79.2595474510168,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
258,False,"{'a': 0.001, 'e': 0.7733682137654491}",25,0,-91.8816528425073,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
259,False,"{'a': 0.001, 'e': 0.772595232106928}",25,12,-48.35125178226275,"{0: 6, 1: 4, 2: 2, 3: 1, 4: 0}",1
260,False,"{'a': 0.001, 'e': 0.7718230230437034}",25,0,-201.29678257046504,"{0: 15, 1: 2, 2: 3, 3: 1, 4: 4}",0
261,False,"{'a': 0.001, 'e': 0.7710515858035663}",20,0,-24.76604724453983,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
262,False,"{'a': 0.001, 'e': 0.7702809196150792}",20,0,-50.650285393862916,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
263,False,"{'a': 0.001, 'e': 0.7695110237075758}",20,9,1.573844653165056,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
264,False,"{'a': 0.001, 'e': 0.7687418973111603}",25,7,11.707312482770613,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
265,False,"{'a': 0.001, 'e': 0.7679735396567061}",20,0,-144.87220950225017,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
266,False,"{'a': 0.001, 'e': 0.7672059499758557}",20,0,-107.49237994401656,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
267,False,"{'a': 0.001, 'e': 0.7664391275010192}",20,0,-89.36226839867734,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
268,False,"{'a': 0.001, 'e': 0.7656730714653739}",20,0,13.814451160555548,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
269,False,"{'a': 0.001, 'e': 0.764907781102864}",25,0,-60.72556656815425,"{0: 18, 1: 1, 2: 4, 3: 2, 4: 0}",0
270,False,"{'a': 0.001, 'e': 0.764143255648199}",20,0,-36.29895957290855,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
271,False,"{'a': 0.001, 'e': 0.7633794943368531}",20,3,-30.55793247210774,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 0}",1
272,False,"{'a': 0.001, 'e': 0.7626164964050653}",25,0,-80.39446024461408,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
273,False,"{'a': 0.001, 'e': 0.7618542610898376}",20,0,-50.84632248749582,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
274,False,"{'a': 0.001, 'e': 0.7610927876289343}",25,0,-78.01515137912592,"{0: 15, 1: 3, 2: 6, 3: 1, 4: 0}",0
275,False,"{'a': 0.001, 'e': 0.7603320752608821}",30,0,-145.7885540462777,"{0: 18, 1: 4, 2: 5, 3: 1, 4: 2}",0
276,False,"{'a': 0.001, 'e': 0.7595721232249685}",25,0,-119.44937423946298,"{0: 15, 1: 3, 2: 3, 3: 3, 4: 1}",0
277,False,"{'a': 0.001, 'e': 0.7588129307612413}",25,0,-88.91264366990899,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
278,False,"{'a': 0.001, 'e': 0.7580544971105083}",20,9,-15.337021441190947,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
279,False,"{'a': 0.001, 'e': 0.7572968215143355}",25,0,-67.66734861194598,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
280,False,"{'a': 0.001, 'e': 0.7565399032150474}",20,1,-151.32571554428822,"{0: 10, 1: 1, 2: 4, 3: 2, 4: 2}",1
281,False,"{'a': 0.001, 'e': 0.7557837414557255}",20,0,-81.58011610256425,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
282,False,"{'a': 0.001, 'e': 0.755028335480208}",25,15,-16.91769337073573,"{0: 7, 1: 2, 2: 0, 3: 1, 4: 0}",1
283,False,"{'a': 0.001, 'e': 0.754273684533089}",20,3,-97.51215295732324,"{0: 9, 1: 2, 2: 4, 3: 1, 4: 1}",1
284,False,"{'a': 0.001, 'e': 0.7535197878597172}",25,16,-7.863454735556367,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
285,False,"{'a': 0.001, 'e': 0.7527666447061963}",20,8,-11.037039290000127,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
286,False,"{'a': 0.001, 'e': 0.7520142543193826}",25,12,-52.24683641820768,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 1}",1
287,False,"{'a': 0.001, 'e': 0.751262615946886}",25,0,-29.875358047859986,"{0: 18, 1: 5, 2: 1, 3: 1, 4: 0}",0
288,False,"{'a': 0.001, 'e': 0.750511728837068}",20,0,-64.79313549901919,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
289,False,"{'a': 0.001, 'e': 0.7497615922390413}",35,0,-76.38339670473496,"{0: 26, 1: 2, 2: 6, 3: 0, 4: 1}",1
290,False,"{'a': 0.001, 'e': 0.7490122054026693}",30,15,-22.50853093371139,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
291,False,"{'a': 0.001, 'e': 0.7482635675785653}",20,0,-149.73962822837416,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 3}",0
292,False,"{'a': 0.001, 'e': 0.747515678018091}",30,0,-128.13447904257058,"{0: 20, 1: 3, 2: 4, 3: 1, 4: 2}",0
293,False,"{'a': 0.001, 'e': 0.7467685359733571}",35,0,-281.67114823937476,"{0: 20, 1: 1, 2: 8, 3: 1, 4: 5}",0
294,False,"{'a': 0.001, 'e': 0.7460221406972215}",30,14,-52.47003209229006,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 1}",1
295,False,"{'a': 0.001, 'e': 0.7452764914432887}",20,3,-44.96581723602774,"{0: 12, 1: 1, 2: 2, 3: 2, 4: 0}",1
296,False,"{'a': 0.001, 'e': 0.7445315874659094}",25,11,-49.015527904141294,"{0: 8, 1: 2, 2: 3, 3: 1, 4: 0}",1
297,False,"{'a': 0.001, 'e': 0.7437874280201796}",20,0,-10.288998124019685,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
298,False,"{'a': 0.001, 'e': 0.7430440123619398}",20,0,-61.58647294883009,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
299,False,"{'a': 0.001, 'e': 0.7423013397477743}",25,14,-12.430693329917279,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
300,False,"{'a': 0.001, 'e': 0.7415594094350105}",25,2,-36.88628310464479,"{0: 15, 1: 5, 2: 3, 3: 0, 4: 0}",1
301,False,"{'a': 0.001, 'e': 0.7408182206817179}",25,2,-83.21034594312007,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 1}",1
302,False,"{'a': 0.001, 'e': 0.7400777727467076}",25,1,-119.13620503669806,"{0: 15, 1: 2, 2: 5, 3: 0, 4: 2}",1
303,False,"{'a': 0.001, 'e': 0.7393380648895319}",35,0,-124.58478761550543,"{0: 20, 1: 4, 2: 9, 3: 2, 4: 0}",0
304,False,"{'a': 0.001, 'e': 0.7385990963704826}",20,0,-50.139731678167585,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
305,False,"{'a': 0.001, 'e': 0.7378608664505911}",20,0,-29.538666978064686,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
306,False,"{'a': 0.001, 'e': 0.7371233743916278}",20,0,-107.01426719933983,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
307,False,"{'a': 0.001, 'e': 0.7363866194561001}",25,16,-20.038966686405885,"{0: 5, 1: 2, 2: 2, 3: 0, 4: 0}",1
308,False,"{'a': 0.001, 'e': 0.7356506009072533}",35,20,-23.106322252089278,"{0: 12, 1: 1, 2: 0, 3: 2, 4: 0}",1
309,False,"{'a': 0.001, 'e': 0.7349153180090687}",25,0,-61.87307051824219,"{0: 16, 1: 4, 2: 4, 3: 1, 4: 0}",0
310,False,"{'a': 0.001, 'e': 0.7341807700262634}",35,15,-95.88306012133296,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",1
311,False,"{'a': 0.001, 'e': 0.7334469562242892}",25,16,-29.552814595139203,"{0: 6, 1: 0, 2: 2, 3: 1, 4: 0}",1
312,False,"{'a': 0.001, 'e': 0.7327138758693325}",30,0,-72.39868871837132,"{0: 20, 1: 4, 2: 4, 3: 2, 4: 0}",0
313,False,"{'a': 0.001, 'e': 0.7319815282283126}",25,7,-78.92059975860538,"{0: 11, 1: 1, 2: 5, 3: 0, 4: 1}",1
314,False,"{'a': 0.001, 'e': 0.731249912568882}",25,18,11.688704798993845,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.001, 'e': 0.7305190281594249}",20,0,-29.951416210667514,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
316,False,"{'a': 0.001, 'e': 0.7297888742690568}",25,0,-122.59615114310832,"{0: 15, 1: 4, 2: 4, 3: 0, 4: 2}",0
317,False,"{'a': 0.001, 'e': 0.7290594501676237}",20,0,-29.04103511177654,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
318,False,"{'a': 0.001, 'e': 0.7283307551257017}",25,0,-156.55261820497125,"{0: 14, 1: 1, 2: 7, 3: 1, 4: 2}",0
319,False,"{'a': 0.001, 'e': 0.7276027884145955}",25,3,-29.059144468068066,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 0}",1
320,False,"{'a': 0.001, 'e': 0.7268755493063382}",30,0,-4.722532857164969,"{0: 24, 1: 4, 2: 2, 3: 0, 4: 0}",0
321,False,"{'a': 0.001, 'e': 0.7261490370736909}",20,14,0.6671314508419228,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
322,False,"{'a': 0.001, 'e': 0.7254232509901412}",25,0,-87.6381514777773,"{0: 18, 1: 2, 2: 2, 3: 2, 4: 1}",0
323,False,"{'a': 0.001, 'e': 0.7246981903299029}",30,7,-30.5589351190243,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 0}",1
324,False,"{'a': 0.001, 'e': 0.7239738543679153}",25,6,-42.95740935234376,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 1}",1
325,False,"{'a': 0.001, 'e': 0.7232502423798424}",20,0,-129.34513924462962,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
326,False,"{'a': 0.001, 'e': 0.7225273536420722}",20,0,-62.1003506742585,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
327,False,"{'a': 0.001, 'e': 0.7218051874317158}",30,14,-16.469115556010177,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
328,False,"{'a': 0.001, 'e': 0.721083743026607}",25,0,-65.72591007725325,"{0: 15, 1: 5, 2: 4, 3: 1, 4: 0}",0
329,False,"{'a': 0.001, 'e': 0.7203630197053014}",20,8,8.568060283636951,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
330,False,"{'a': 0.001, 'e': 0.7196430167470754}",25,9,-19.70820783772558,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 0}",1
331,False,"{'a': 0.001, 'e': 0.7189237334319262}",20,9,-23.94414974103806,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 0}",1
332,False,"{'a': 0.001, 'e': 0.7182051690405703}",35,0,-167.79997855108527,"{0: 23, 1: 5, 2: 3, 3: 1, 4: 3}",0
333,False,"{'a': 0.001, 'e': 0.7174873228544433}",20,1,-84.54000402637378,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 2}",1
334,False,"{'a': 0.001, 'e': 0.716770194155699}",30,0,-66.21819303508026,"{0: 20, 1: 2, 2: 8, 3: 0, 4: 0}",0
335,False,"{'a': 0.001, 'e': 0.7160537822272085}",25,3,-103.08077471384284,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 2}",1
336,False,"{'a': 0.001, 'e': 0.7153380863525599}",25,0,-71.57255534212138,"{0: 15, 1: 3, 2: 7, 3: 0, 4: 0}",0
337,False,"{'a': 0.001, 'e': 0.7146231058160573}",20,5,-138.28950740488983,"{0: 9, 1: 2, 2: 0, 3: 1, 4: 3}",1
338,False,"{'a': 0.001, 'e': 0.71390883990272}",20,0,-105.05639513968329,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
339,False,"{'a': 0.001, 'e': 0.7131952878982822}",20,5,-35.37573800071014,"{0: 10, 1: 2, 2: 2, 3: 1, 4: 0}",1
340,False,"{'a': 0.001, 'e': 0.7124824490891918}",20,9,-32.498663476152224,"{0: 6, 1: 1, 2: 4, 3: 0, 4: 0}",1
341,False,"{'a': 0.001, 'e': 0.7117703227626097}",30,0,-190.22676687507473,"{0: 21, 1: 2, 2: 1, 3: 2, 4: 4}",0
342,False,"{'a': 0.001, 'e': 0.7110589082064097}",25,5,-116.19028052994136,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 1}",1
343,False,"{'a': 0.001, 'e': 0.7103482047091773}",20,0,-111.22701684184591,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
344,False,"{'a': 0.001, 'e': 0.7096382115602087}",20,2,-124.8437328683332,"{0: 11, 1: 0, 2: 4, 3: 1, 4: 2}",1
345,False,"{'a': 0.001, 'e': 0.7089289280495107}",25,0,-233.70184339886654,"{0: 12, 1: 1, 2: 7, 3: 1, 4: 4}",0
346,False,"{'a': 0.001, 'e': 0.7082203534678}",25,4,-46.15561582190868,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 1}",1
347,False,"{'a': 0.001, 'e': 0.7075124871065016}",30,1,-30.93205214894869,"{0: 22, 1: 3, 2: 3, 3: 1, 4: 0}",1
348,False,"{'a': 0.001, 'e': 0.7068053282577494}",20,0,-41.8976596548748,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
349,False,"{'a': 0.001, 'e': 0.7060988762143844}",30,0,-66.93435658694362,"{0: 21, 1: 1, 2: 7, 3: 1, 4: 0}",0
350,False,"{'a': 0.001, 'e': 0.7053931302699543}",30,10,-37.47176769670886,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",1
351,False,"{'a': 0.001, 'e': 0.7046880897187134}",20,0,-150.35221452995603,"{0: 9, 1: 3, 2: 5, 3: 1, 4: 2}",0
352,False,"{'a': 0.001, 'e': 0.703983753855621}",20,13,-17.380119737691242,"{0: 5, 1: 1, 2: 0, 3: 1, 4: 0}",1
353,False,"{'a': 0.001, 'e': 0.7032801219763409}",30,0,-133.911269382218,"{0: 18, 1: 5, 2: 5, 3: 0, 4: 2}",0
354,False,"{'a': 0.001, 'e': 0.7025771933772416}",30,0,-116.58011337110155,"{0: 19, 1: 3, 2: 6, 3: 1, 4: 1}",0
355,False,"{'a': 0.001, 'e': 0.701874967355394}",20,0,-101.6246908075246,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
356,False,"{'a': 0.001, 'e': 0.7011734432085724}",35,0,-130.42811271688996,"{0: 23, 1: 5, 2: 5, 3: 0, 4: 2}",0
357,False,"{'a': 0.001, 'e': 0.7004726202352524}",20,0,-52.98093133950593,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
358,False,"{'a': 0.001, 'e': 0.699772497734611}",20,0,-61.1362486321428,"{0: 11, 1: 5, 2: 3, 3: 1, 4: 0}",0
359,False,"{'a': 0.001, 'e': 0.6990730750065257}",20,2,-12.324861824160749,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 0}",1
360,False,"{'a': 0.001, 'e': 0.6983743513515736}",30,4,-129.4183207574715,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 2}",1
361,False,"{'a': 0.001, 'e': 0.697676326071031}",30,0,-74.52698888183528,"{0: 22, 1: 5, 2: 1, 3: 1, 4: 1}",0
362,False,"{'a': 0.001, 'e': 0.6969789984668727}",20,0,-100.65903008394938,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
363,False,"{'a': 0.001, 'e': 0.696282367841771}",25,0,-90.39339496287741,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
364,False,"{'a': 0.001, 'e': 0.6955864334990951}",25,13,-97.65410591684913,"{0: 6, 1: 2, 2: 2, 3: 0, 4: 2}",1
365,False,"{'a': 0.001, 'e': 0.6948911947429106}",30,7,-117.42360953285603,"{0: 13, 1: 2, 2: 5, 3: 2, 4: 1}",1
366,False,"{'a': 0.001, 'e': 0.6941966508779789}",30,15,-24.37550969093845,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 0}",1
